Date,Part_ID,Price,Quantity,Cost,Revenue,Margin
2024-12-06,Air_Filter_D,17.39,285,6.93,4956.150000000001,2981.1000000000004
2024-12-06,Shock_Absorber_E,115.09,46,62.82,5294.14,2404.42
2024-12-07,Brake_Pad_A,40.62,112,19.89,4549.44,2321.7599999999998
2024-12-07,Oil_Filter_B,13.89,325,5.02,4514.25,2882.7500000000005
2024-12-07,Spark_Plug_C,23.54,195,8.17,4590.3,2997.1499999999996
2024-12-07,Air_Filter_D,18.18,274,6.94,4981.32,3079.7599999999998
2024-12-07,Shock_Absorber_E,118.89,46,58.86,5468.94,2761.38
2024-12-08,Brake_Pad_A,47.21,96,19.92,4532.16,2619.84
2024-12-08,Oil_Filter_B,13.62,296,5.2,4031.52,2492.3199999999993
2024-12-08,Spark_Plug_C,22.83,208,7.7,4748.639999999999,3147.04
2024-12-08,Air_Filter_D,20.84,204,7.1,4251.36,2802.96
2024-12-08,Shock_Absorber_E,114.23,58,58.54,6625.34,3230.0200000000004
2024-12-09,Brake_Pad_A,47.04,78,19.87,3669.12,2119.2599999999998
2024-12-09,Oil_Filter_B,13.96,312,5.25,4355.52,2717.5200000000004
2024-12-09,Spark_Plug_C,25.81,180,7.81,4645.8,3240.0
2024-12-09,Air_Filter_D,19.88,237,6.91,4711.5599999999995,3073.89
2024-12-09,Shock_Absorber_E,115.44,50,60.9,5772.0,2727.0
2024-12-10,Brake_Pad_A,46.54,88,19.08,4095.52,2416.48
2024-12-10,Oil_Filter_B,16.67,267,5.0,4450.89,3115.8900000000003
2024-12-10,Spark_Plug_C,26.26,177,7.71,4648.02,3283.35
2024-12-10,Air_Filter_D,19.64,246,7.13,4831.4400000000005,3077.4600000000005
2024-12-10,Shock_Absorber_E,117.15,69,61.84,8083.35,3816.3900000000003
2024-12-11,Brake_Pad_A,39.73,109,20.14,4330.57,2135.3099999999995
2024-12-11,Oil_Filter_B,16.63,239,5.18,3974.5699999999997,2736.5499999999997
2024-12-11,Spark_Plug_C,22.85,229,8.27,5232.650000000001,3338.8200000000006
2024-12-11,Air_Filter_D,17.75,251,7.31,4455.25,2620.4400000000005
2024-12-11,Shock_Absorber_E,116.94,47,62.58,5496.18,2554.92
2024-12-12,Brake_Pad_A,49.55,73,20.64,3617.1499999999996,2110.43
2024-12-12,Oil_Filter_B,14.03,293,4.78,4110.79,2710.25
2024-12-12,Spark_Plug_C,24.02,206,8.18,4948.12,3263.04
2024-12-12,Air_Filter_D,19.13,259,7.03,4954.67,3133.8999999999996
2024-12-12,Shock_Absorber_E,125.06,40,57.72,5002.4,2693.6000000000004
2024-12-13,Brake_Pad_A,41.28,108,20.4,4458.24,2255.0400000000004
2024-12-13,Oil_Filter_B,16.3,265,4.95,4319.5,3007.7500000000005
2024-12-13,Spark_Plug_C,22.69,195,8.39,4424.55,2788.5
2024-12-13,Air_Filter_D,18.0,257,7.14,4626.0,2791.02
2024-12-13,Shock_Absorber_E,136.04,36,59.79,4897.44,2745.0
2024-12-14,Brake_Pad_A,46.76,91,20.02,4255.16,2433.3399999999997
2024-12-14,Oil_Filter_B,15.13,307,5.08,4644.91,3085.3500000000004
2024-12-14,Spark_Plug_C,22.1,244,8.32,5392.400000000001,3362.32
2024-12-14,Air_Filter_D,22.52,177,7.03,3986.04,2741.7299999999996
2024-12-14,Shock_Absorber_E,107.33,67,58.01,7191.11,3304.44
2024-12-15,Brake_Pad_A,46.09,101,19.79,4655.09,2656.3000000000006
2024-12-15,Oil_Filter_B,12.76,308,5.09,3930.08,2362.36
2024-12-15,Spark_Plug_C,24.38,212,7.66,5168.5599999999995,3544.64
2024-12-15,Air_Filter_D,18.15,287,7.28,5209.049999999999,3119.689999999999
2024-12-15,Shock_Absorber_E,106.23,57,58.06,6055.110000000001,2745.69
2024-12-16,Brake_Pad_A,46.08,110,20.34,5068.8,2831.3999999999996
2024-12-16,Oil_Filter_B,13.6,323,4.86,4392.8,2823.0199999999995
2024-12-16,Spark_Plug_C,23.6,208,7.96,4908.8,3253.12
2024-12-16,Air_Filter_D,18.92,255,7.05,4824.6,3026.8500000000004
2024-12-16,Shock_Absorber_E,107.66,65,60.9,6997.9,3039.4
2024-12-17,Brake_Pad_A,50.26,84,20.5,4221.84,2499.8399999999997
2024-12-17,Oil_Filter_B,14.95,299,5.24,4470.05,2903.2899999999995
2024-12-17,Spark_Plug_C,26.26,149,8.1,3912.7400000000002,2705.8400000000006
2024-12-17,Air_Filter_D,17.34,274,6.83,4751.16,2879.74
2024-12-17,Shock_Absorber_E,107.93,65,58.2,7015.450000000001,3232.4500000000003
2024-12-18,Brake_Pad_A,42.56,107,19.29,4553.92,2489.8900000000003
2024-12-18,Oil_Filter_B,13.08,346,5.13,4525.68,2750.7000000000003
2024-12-18,Spark_Plug_C,26.62,185,8.11,4924.7,3424.3500000000004
2024-12-18,Air_Filter_D,17.23,290,7.0,4996.7,2966.7000000000003
2024-12-18,Shock_Absorber_E,114.87,48,61.16,5513.76,2578.0800000000004
2024-12-19,Brake_Pad_A,50.01,82,20.12,4100.82,2450.9799999999996
2024-12-19,Oil_Filter_B,16.72,271,5.04,4531.12,3165.2799999999997
2024-12-19,Spark_Plug_C,26.87,213,7.64,5723.31,4095.9900000000002
2024-12-19,Air_Filter_D,22.63,218,6.99,4933.34,3409.5199999999995
2024-12-19,Shock_Absorber_E,105.37,70,58.87,7375.900000000001,3255.0000000000005
2024-12-20,Brake_Pad_A,42.38,117,20.76,4958.46,2529.54
2024-12-20,Oil_Filter_B,13.9,318,5.09,4420.2,2801.5800000000004
2024-12-20,Spark_Plug_C,24.36,212,7.82,5164.32,3506.48
2024-12-20,Air_Filter_D,22.98,225,6.9,5170.5,3617.9999999999995
2024-12-20,Shock_Absorber_E,103.77,72,62.04,7471.44,3004.56
2024-12-21,Brake_Pad_A,38.7,114,19.89,4411.8,2144.34
2024-12-21,Oil_Filter_B,13.08,373,5.21,4878.84,2935.51
2024-12-21,Spark_Plug_C,24.44,230,8.2,5621.200000000001,3735.2000000000003
2024-12-21,Air_Filter_D,22.42,201,6.95,4506.42,3109.4700000000007
2024-12-21,Shock_Absorber_E,135.61,39,57.85,5288.790000000001,3032.640000000001
2024-12-22,Brake_Pad_A,38.26,131,20.27,5012.0599999999995,2356.6899999999996
2024-12-22,Oil_Filter_B,16.87,254,4.79,4284.9800000000005,3068.3200000000006
2024-12-22,Spark_Plug_C,25.78,173,7.84,4459.9400000000005,3103.6200000000003
2024-12-22,Air_Filter_D,19.78,254,7.17,5024.12,3202.9400000000005
2024-12-22,Shock_Absorber_E,112.9,59,61.13,6661.1,3054.4300000000003
2024-12-23,Brake_Pad_A,39.98,111,20.5,4437.78,2162.2799999999997
2024-12-23,Oil_Filter_B,13.93,339,4.85,4722.2699999999995,3078.12
2024-12-23,Spark_Plug_C,25.85,165,8.17,4265.25,2917.2
2024-12-23,Air_Filter_D,20.96,241,6.91,5051.360000000001,3386.05
2024-12-23,Shock_Absorber_E,105.71,69,61.25,7293.99,3067.74
2024-12-24,Brake_Pad_A,41.61,103,19.05,4285.83,2323.68
2024-12-24,Oil_Filter_B,14.28,310,4.77,4426.8,2948.1
2024-12-24,Spark_Plug_C,27.84,168,8.34,4677.12,3276.0
2024-12-24,Air_Filter_D,17.15,293,6.8,5024.95,3032.5499999999993
2024-12-24,Shock_Absorber_E,117.44,55,57.0,6459.2,3324.2
2024-12-25,Brake_Pad_A,50.9,75,19.53,3817.5,2352.75
2024-12-25,Oil_Filter_B,12.92,325,4.8,4199.0,2639.0000000000005
2024-12-25,Spark_Plug_C,26.65,196,7.62,5223.4,3729.8799999999997
2024-12-25,Air_Filter_D,18.34,236,6.95,4328.24,2688.04
2024-12-25,Shock_Absorber_E,110.28,59,62.64,6506.52,2810.76
2024-12-26,Brake_Pad_A,50.48,88,19.76,4442.24,2703.3599999999997
2024-12-26,Oil_Filter_B,14.6,316,5.18,4613.599999999999,2976.72
2024-12-26,Spark_Plug_C,28.33,158,7.68,4476.139999999999,3262.7
2024-12-26,Air_Filter_D,18.2,269,7.26,4895.8,2942.8599999999997
2024-12-26,Shock_Absorber_E,107.7,61,61.15,6569.7,2839.55
2024-12-27,Brake_Pad_A,43.42,117,19.88,5080.14,2754.1800000000003
2024-12-27,Oil_Filter_B,13.05,332,5.06,4332.6,2652.6800000000003
2024-12-27,Spark_Plug_C,27.49,172,7.61,4728.28,3419.3599999999997
2024-12-27,Air_Filter_D,18.82,274,6.86,5156.68,3277.0400000000004
2024-12-27,Shock_Absorber_E,119.84,48,58.39,5752.32,2949.6000000000004
2024-12-28,Brake_Pad_A,40.09,104,19.4,4169.360000000001,2151.7600000000007
2024-12-28,Oil_Filter_B,12.79,346,5.24,4425.34,2612.2999999999997
2024-12-28,Spark_Plug_C,22.7,223,7.61,5062.099999999999,3365.07
2024-12-28,Air_Filter_D,22.04,248,7.03,5465.92,3722.4799999999996
2024-12-28,Shock_Absorber_E,125.54,43,57.27,5398.22,2935.6100000000006
2024-12-29,Brake_Pad_A,38.98,117,20.78,4560.66,2129.3999999999996
2024-12-29,Oil_Filter_B,13.22,350,4.95,4627.0,2894.5
2024-12-29,Spark_Plug_C,23.62,213,8.0,5031.06,3327.0600000000004
2024-12-29,Air_Filter_D,21.81,226,7.24,4929.0599999999995,3292.8199999999997
2024-12-29,Shock_Absorber_E,127.42,44,62.31,5606.4800000000005,2864.84
2024-12-30,Brake_Pad_A,46.04,89,20.61,4097.5599999999995,2263.27
2024-12-30,Oil_Filter_B,12.95,355,5.0,4597.25,2822.2499999999995
2024-12-30,Spark_Plug_C,27.85,167,7.64,4650.95,3375.07
2024-12-30,Air_Filter_D,17.01,280,6.73,4762.8,2878.4000000000005
2024-12-30,Shock_Absorber_E,106.1,62,61.27,6578.2,2779.4599999999996
2024-12-31,Brake_Pad_A,40.66,95,19.52,3862.7,2008.2999999999997
2024-12-31,Oil_Filter_B,16.59,298,4.83,4943.82,3504.48
2024-12-31,Spark_Plug_C,27.41,186,7.87,5098.26,3634.44
2024-12-31,Air_Filter_D,18.58,247,7.06,4589.259999999999,2845.44
2024-12-31,Shock_Absorber_E,114.94,54,60.85,6206.76,2920.8599999999997
2025-01-01,Brake_Pad_A,50.42,77,19.28,3882.34,2397.78
2025-01-01,Oil_Filter_B,15.56,258,4.78,4014.48,2781.2400000000002
2025-01-01,Spark_Plug_C,27.95,170,8.27,4751.5,3345.6
2025-01-01,Air_Filter_D,17.9,271,6.98,4850.9,2959.3199999999997
2025-01-01,Shock_Absorber_E,123.54,50,62.44,6177.0,3055.0000000000005
2025-01-02,Brake_Pad_A,45.22,108,20.42,4883.76,2678.3999999999996
2025-01-02,Oil_Filter_B,13.65,308,4.86,4204.2,2707.3199999999997
2025-01-02,Spark_Plug_C,24.54,219,7.96,5374.26,3631.0199999999995
2025-01-02,Air_Filter_D,21.75,248,6.81,5394.0,3705.1200000000003
2025-01-02,Shock_Absorber_E,111.86,53,58.64,5928.58,2820.66
2025-01-03,Brake_Pad_A,41.08,111,19.21,4559.88,2427.5699999999997
2025-01-03,Oil_Filter_B,15.99,296,5.21,4733.04,3190.88
2025-01-03,Spark_Plug_C,25.51,189,7.81,4821.39,3345.3000000000006
2025-01-03,Air_Filter_D,21.16,235,6.8,4972.6,3374.6
2025-01-03,Shock_Absorber_E,126.37,51,60.71,6444.87,3348.66
2025-01-04,Brake_Pad_A,44.41,117,20.68,5195.969999999999,2776.41
2025-01-04,Oil_Filter_B,16.36,277,4.95,4531.72,3160.57
2025-01-04,Spark_Plug_C,27.45,164,8.24,4501.8,3150.44
2025-01-04,Air_Filter_D,19.12,270,6.73,5162.400000000001,3345.3
2025-01-04,Shock_Absorber_E,130.6,32,62.13,4179.2,2191.04
2025-01-05,Brake_Pad_A,42.93,99,20.41,4250.07,2229.48
2025-01-05,Oil_Filter_B,14.78,280,4.77,4138.4,2802.7999999999997
2025-01-05,Spark_Plug_C,27.78,156,7.74,4333.68,3126.24
2025-01-05,Air_Filter_D,22.76,230,6.93,5234.8,3640.9000000000005
2025-01-05,Shock_Absorber_E,114.11,49,60.31,5591.39,2636.2
2025-01-06,Brake_Pad_A,46.78,91,20.14,4256.9800000000005,2424.2400000000002
2025-01-06,Oil_Filter_B,14.71,303,5.09,4457.13,2914.86
2025-01-06,Spark_Plug_C,27.5,165,8.07,4537.5,3205.95
2025-01-06,Air_Filter_D,19.22,262,6.75,5035.639999999999,3267.14
2025-01-06,Shock_Absorber_E,109.7,49,60.96,5375.3,2388.26
2025-01-07,Brake_Pad_A,51.08,93,20.77,4750.44,2818.83
2025-01-07,Oil_Filter_B,16.63,277,5.24,4606.509999999999,3155.0299999999997
2025-01-07,Spark_Plug_C,25.24,222,7.75,5603.28,3882.7799999999997
2025-01-07,Air_Filter_D,19.64,261,7.34,5126.04,3210.3
2025-01-07,Shock_Absorber_E,116.0,56,59.97,6496.0,3137.6800000000003
2025-01-08,Brake_Pad_A,48.27,101,19.61,4875.27,2894.6600000000003
2025-01-08,Oil_Filter_B,17.13,281,4.89,4813.53,3439.4399999999996
2025-01-08,Spark_Plug_C,26.73,172,8.02,4597.56,3218.1200000000003
2025-01-08,Air_Filter_D,18.74,277,7.11,5190.98,3221.5099999999998
2025-01-08,Shock_Absorber_E,112.2,72,58.4,8078.400000000001,3873.6000000000004
2025-01-09,Brake_Pad_A,48.76,89,19.13,4339.639999999999,2637.0699999999997
2025-01-09,Oil_Filter_B,14.53,301,5.1,4373.53,2838.43
2025-01-09,Spark_Plug_C,26.09,185,7.62,4826.65,3416.95
2025-01-09,Air_Filter_D,18.82,298,6.83,5608.36,3573.02
2025-01-09,Shock_Absorber_E,121.23,57,62.66,6910.110000000001,3338.4900000000002
2025-01-10,Brake_Pad_A,48.98,82,19.77,4016.3599999999997,2395.22
2025-01-10,Oil_Filter_B,14.56,289,4.99,4207.84,2765.73
2025-01-10,Spark_Plug_C,24.07,209,8.15,5030.63,3327.28
2025-01-10,Air_Filter_D,19.62,243,7.21,4767.66,3015.63
2025-01-10,Shock_Absorber_E,119.51,47,58.73,5616.97,2856.6600000000003
2025-01-11,Brake_Pad_A,41.44,120,19.19,4972.799999999999,2669.9999999999995
2025-01-11,Oil_Filter_B,12.78,326,5.25,4166.28,2454.7799999999997
2025-01-11,Spark_Plug_C,23.42,207,8.35,4847.9400000000005,3119.4900000000002
2025-01-11,Air_Filter_D,20.12,247,6.93,4969.64,3257.9300000000003
2025-01-11,Shock_Absorber_E,114.06,49,58.9,5588.9400000000005,2702.84
2025-01-12,Brake_Pad_A,47.39,90,19.13,4265.1,2543.4
2025-01-12,Oil_Filter_B,13.61,326,4.94,4436.86,2826.4199999999996
2025-01-12,Spark_Plug_C,26.23,179,7.65,4695.17,3325.8199999999997
2025-01-12,Air_Filter_D,18.83,252,7.18,4745.16,2935.7999999999997
2025-01-12,Shock_Absorber_E,102.57,71,60.04,7282.469999999999,3019.6299999999997
2025-01-13,Brake_Pad_A,45.85,94,20.47,4309.900000000001,2385.7200000000003
2025-01-13,Oil_Filter_B,16.67,265,5.2,4417.55,3039.5500000000006
2025-01-13,Spark_Plug_C,23.87,221,7.7,5275.27,3573.57
2025-01-13,Air_Filter_D,20.54,250,6.97,5135.0,3392.5
2025-01-13,Shock_Absorber_E,130.69,45,60.29,5881.05,3168.0000000000005
2025-01-14,Brake_Pad_A,47.74,104,19.31,4964.96,2956.7200000000003
2025-01-14,Oil_Filter_B,15.95,301,4.96,4800.95,3307.9899999999993
2025-01-14,Spark_Plug_C,23.75,229,8.07,5438.75,3590.72
2025-01-14,Air_Filter_D,22.48,287,7.09,6451.76,4416.93
2025-01-14,Shock_Absorber_E,116.86,63,62.89,7362.18,3400.11
2025-01-15,Brake_Pad_A,46.54,108,19.37,5026.32,2934.3599999999997
2025-01-15,Oil_Filter_B,16.16,283,5.1,4573.28,3129.98
2025-01-15,Spark_Plug_C,23.82,199,8.07,4740.18,3134.25
2025-01-15,Air_Filter_D,20.12,267,6.95,5372.04,3516.3900000000003
2025-01-15,Shock_Absorber_E,116.33,51,62.08,5932.83,2766.75
2025-01-16,Brake_Pad_A,44.21,105,20.39,4642.05,2501.1
2025-01-16,Oil_Filter_B,13.07,325,5.17,4247.75,2567.5
2025-01-16,Spark_Plug_C,25.88,201,8.26,5201.88,3541.6199999999994
2025-01-16,Air_Filter_D,21.73,225,6.8,4889.25,3359.25
2025-01-16,Shock_Absorber_E,103.45,61,59.03,6310.45,2709.62
2025-01-17,Brake_Pad_A,43.9,106,19.54,4653.4,2582.16
2025-01-17,Oil_Filter_B,12.88,354,4.9,4559.52,2824.92
2025-01-17,Spark_Plug_C,27.75,186,8.0,5161.5,3673.5
2025-01-17,Air_Filter_D,17.79,299,6.96,5319.21,3238.1699999999996
2025-01-17,Shock_Absorber_E,104.34,77,62.42,8034.18,3227.84
2025-01-18,Brake_Pad_A,49.92,90,20.24,4492.8,2671.2000000000003
2025-01-18,Oil_Filter_B,16.36,285,4.98,4662.599999999999,3243.2999999999997
2025-01-18,Spark_Plug_C,28.31,170,8.23,4812.7,3413.6
2025-01-18,Air_Filter_D,21.93,237,6.98,5197.41,3543.1499999999996
2025-01-18,Shock_Absorber_E,136.85,42,57.3,5747.7,3341.1
2025-01-19,Brake_Pad_A,49.76,93,19.63,4627.679999999999,2802.0899999999997
2025-01-19,Oil_Filter_B,14.02,328,4.83,4598.5599999999995,3014.3199999999997
2025-01-19,Spark_Plug_C,27.35,163,7.96,4458.05,3160.57
2025-01-19,Air_Filter_D,20.1,270,7.2,5427.0,3483.0000000000005
2025-01-19,Shock_Absorber_E,124.26,38,59.62,4721.88,2456.3200000000006
2025-01-20,Brake_Pad_A,43.61,115,19.78,5015.15,2740.45
2025-01-20,Oil_Filter_B,13.52,321,4.96,4339.92,2747.7599999999998
2025-01-20,Spark_Plug_C,25.11,190,8.28,4770.9,3197.7
2025-01-20,Air_Filter_D,18.55,278,6.88,5156.900000000001,3244.2600000000007
2025-01-20,Shock_Absorber_E,123.42,37,57.54,4566.54,2437.56
2025-01-21,Brake_Pad_A,51.2,95,20.41,4864.0,2925.05
2025-01-21,Oil_Filter_B,15.4,302,5.23,4650.8,3071.34
2025-01-21,Spark_Plug_C,24.99,234,8.03,5847.66,3968.6400000000003
2025-01-21,Air_Filter_D,19.73,247,6.82,4873.31,3188.77
2025-01-21,Shock_Absorber_E,120.35,49,62.88,5897.15,2816.0299999999997
2025-01-22,Brake_Pad_A,42.98,108,19.1,4641.839999999999,2579.0399999999995
2025-01-22,Oil_Filter_B,16.24,295,4.82,4790.799999999999,3368.8999999999996
2025-01-22,Spark_Plug_C,25.54,190,7.61,4852.599999999999,3406.7
2025-01-22,Air_Filter_D,17.78,282,7.34,5013.96,2944.0800000000004
2025-01-22,Shock_Absorber_E,113.11,48,60.53,5429.28,2523.84
2025-01-23,Brake_Pad_A,39.11,114,19.04,4458.54,2287.98
2025-01-23,Oil_Filter_B,15.63,297,4.85,4642.110000000001,3201.6600000000003
2025-01-23,Spark_Plug_C,26.16,191,8.15,4996.56,3439.9099999999994
2025-01-23,Air_Filter_D,20.39,274,7.2,5586.860000000001,3614.0600000000004
2025-01-23,Shock_Absorber_E,126.25,37,59.65,4671.25,2464.2
2025-01-24,Brake_Pad_A,51.01,78,19.76,3978.7799999999997,2437.4999999999995
2025-01-24,Oil_Filter_B,17.06,273,5.2,4657.379999999999,3237.7799999999997
2025-01-24,Spark_Plug_C,23.28,220,8.02,5121.6,3357.2000000000003
2025-01-24,Air_Filter_D,18.77,266,6.77,4992.82,3192.0
2025-01-24,Shock_Absorber_E,133.44,46,60.9,6138.24,3336.8399999999997
2025-01-25,Brake_Pad_A,47.07,123,19.5,5789.61,3391.11
2025-01-25,Oil_Filter_B,16.93,316,5.13,5349.88,3728.8
2025-01-25,Spark_Plug_C,21.94,254,7.74,5572.76,3606.8
2025-01-25,Air_Filter_D,21.86,219,7.31,4787.34,3186.4500000000003
2025-01-25,Shock_Absorber_E,108.69,65,58.9,7064.849999999999,3236.35
2025-01-26,Brake_Pad_A,43.98,101,20.94,4441.98,2327.0399999999995
2025-01-26,Oil_Filter_B,13.44,355,5.05,4771.2,2978.4500000000003
2025-01-26,Spark_Plug_C,28.12,166,8.12,4667.92,3320.0
2025-01-26,Air_Filter_D,21.28,254,6.83,5405.12,3670.3
2025-01-26,Shock_Absorber_E,136.41,52,62.08,7093.32,3865.16
2025-01-27,Brake_Pad_A,44.36,104,19.85,4613.44,2549.04
2025-01-27,Oil_Filter_B,15.17,326,5.07,4945.42,3292.6
2025-01-27,Spark_Plug_C,28.07,188,7.86,5277.16,3799.48
2025-01-27,Air_Filter_D,17.82,317,7.26,5648.9400000000005,3347.52
2025-01-27,Shock_Absorber_E,123.09,53,60.95,6523.77,3293.42
2025-01-28,Brake_Pad_A,43.62,109,19.75,4754.58,2601.83
2025-01-28,Oil_Filter_B,14.5,295,4.8,4277.5,2861.5
2025-01-28,Spark_Plug_C,26.11,192,8.14,5013.12,3450.24
2025-01-28,Air_Filter_D,17.4,305,7.23,5307.0,3101.8499999999995
2025-01-28,Shock_Absorber_E,108.14,76,62.29,8218.64,3484.6
2025-01-29,Brake_Pad_A,44.8,107,20.8,4793.599999999999,2567.9999999999995
2025-01-29,Oil_Filter_B,14.77,306,4.94,4519.62,3007.9799999999996
2025-01-29,Spark_Plug_C,23.4,221,7.66,5171.4,3478.5399999999995
2025-01-29,Air_Filter_D,21.07,232,6.69,4888.24,3336.16
2025-01-29,Shock_Absorber_E,111.72,54,59.82,6032.88,2802.6
2025-01-30,Brake_Pad_A,50.04,100,20.34,5004.0,2970.0
2025-01-30,Oil_Filter_B,16.56,318,5.02,5266.08,3669.72
2025-01-30,Spark_Plug_C,25.22,201,8.12,5069.219999999999,3437.1000000000004
2025-01-30,Air_Filter_D,19.51,279,6.76,5443.290000000001,3557.2500000000005
2025-01-30,Shock_Absorber_E,118.26,52,58.5,6149.52,3107.5200000000004
2025-01-31,Brake_Pad_A,46.89,113,20.82,5298.57,2945.91
2025-01-31,Oil_Filter_B,17.22,258,5.23,4442.759999999999,3093.4199999999996
2025-01-31,Spark_Plug_C,28.44,153,7.73,4351.320000000001,3168.63
2025-01-31,Air_Filter_D,22.98,213,7.24,4894.74,3352.62
2025-01-31,Shock_Absorber_E,102.73,74,62.17,7602.02,3001.44
2025-02-01,Brake_Pad_A,42.08,120,19.44,5049.599999999999,2716.7999999999997
2025-02-01,Oil_Filter_B,12.91,351,5.15,4531.41,2723.7599999999998
2025-02-01,Spark_Plug_C,27.25,183,8.08,4986.75,3508.11
2025-02-01,Air_Filter_D,21.96,236,6.84,5182.56,3568.32
2025-02-01,Shock_Absorber_E,121.3,50,57.55,6065.0,3187.5
2025-02-02,Brake_Pad_A,47.95,89,19.83,4267.55,2502.6800000000003
2025-02-02,Oil_Filter_B,13.78,343,4.97,4726.54,3021.8299999999995
2025-02-02,Spark_Plug_C,25.28,194,8.3,4904.320000000001,3294.12
2025-02-02,Air_Filter_D,19.6,265,7.0,5194.0,3339.0000000000005
2025-02-02,Shock_Absorber_E,121.95,52,58.06,6341.400000000001,3322.28
2025-02-03,Brake_Pad_A,41.66,102,19.43,4249.32,2267.4599999999996
2025-02-03,Oil_Filter_B,13.02,345,5.1,4491.9,2732.4
2025-02-03,Spark_Plug_C,25.25,190,8.25,4797.5,3230.0
2025-02-03,Air_Filter_D,18.06,297,7.06,5363.82,3267.0
2025-02-03,Shock_Absorber_E,113.36,46,58.13,5214.56,2540.58
2025-02-04,Brake_Pad_A,44.03,113,19.02,4975.39,2826.13
2025-02-04,Oil_Filter_B,15.09,321,5.04,4843.89,3226.05
2025-02-04,Spark_Plug_C,24.78,217,8.26,5377.26,3584.8400000000006
2025-02-04,Air_Filter_D,18.94,265,7.0,5019.1,3164.1000000000004
2025-02-04,Shock_Absorber_E,128.79,46,61.34,5924.339999999999,3102.6999999999994
2025-02-05,Brake_Pad_A,49.13,89,19.85,4372.570000000001,2605.92
2025-02-05,Oil_Filter_B,16.75,310,5.1,5192.5,3611.5
2025-02-05,Spark_Plug_C,27.88,180,8.2,5018.4,3542.4
2025-02-05,Air_Filter_D,18.32,283,7.16,5184.56,3158.28
2025-02-05,Shock_Absorber_E,116.54,49,58.7,5710.46,2834.1600000000003
2025-02-06,Brake_Pad_A,40.63,128,19.91,5200.64,2652.1600000000003
2025-02-06,Oil_Filter_B,14.49,296,5.05,4289.04,2794.2400000000002
2025-02-06,Spark_Plug_C,25.75,199,7.64,5124.25,3603.89
2025-02-06,Air_Filter_D,20.1,264,6.72,5306.400000000001,3532.3200000000006
2025-02-06,Shock_Absorber_E,106.45,55,58.18,5854.75,2654.8500000000004
2025-02-07,Brake_Pad_A,41.64,129,19.66,5371.56,2835.42
2025-02-07,Oil_Filter_B,13.69,342,5.09,4681.98,2941.2
2025-02-07,Spark_Plug_C,25.17,232,8.24,5839.4400000000005,3927.7599999999998
2025-02-07,Air_Filter_D,21.75,223,6.77,4850.25,3340.54
2025-02-07,Shock_Absorber_E,111.17,56,59.47,6225.52,2895.2000000000003
2025-02-08,Brake_Pad_A,51.04,83,19.68,4236.32,2602.88
2025-02-08,Oil_Filter_B,13.39,372,5.08,4981.08,3091.32
2025-02-08,Spark_Plug_C,25.5,205,8.19,5227.5,3548.5500000000006
2025-02-08,Air_Filter_D,17.53,312,6.69,5469.360000000001,3382.08
2025-02-08,Shock_Absorber_E,107.06,72,59.42,7708.32,3430.08
2025-02-09,Brake_Pad_A,40.1,122,19.95,4892.2,2458.3
2025-02-09,Oil_Filter_B,16.19,287,5.25,4646.530000000001,3139.78
2025-02-09,Spark_Plug_C,26.4,212,8.21,5596.799999999999,3856.2799999999997
2025-02-09,Air_Filter_D,17.24,285,6.93,4913.4,2938.3499999999995
2025-02-09,Shock_Absorber_E,132.45,41,61.26,5430.45,2918.79
2025-02-10,Brake_Pad_A,46.16,99,19.68,4569.839999999999,2621.5199999999995
2025-02-10,Oil_Filter_B,13.13,321,4.9,4214.7300000000005,2641.83
2025-02-10,Spark_Plug_C,26.13,192,7.81,5016.96,3517.44
2025-02-10,Air_Filter_D,19.06,275,7.01,5241.5,3313.7499999999995
2025-02-10,Shock_Absorber_E,135.97,43,57.29,5846.71,3383.2400000000002
2025-02-11,Brake_Pad_A,45.99,116,20.75,5334.84,2927.84
2025-02-11,Oil_Filter_B,12.84,371,4.77,4763.64,2993.9700000000003
2025-02-11,Spark_Plug_C,28.15,177,8.15,4982.55,3540.0
2025-02-11,Air_Filter_D,19.89,246,6.7,4892.9400000000005,3244.7400000000002
2025-02-11,Shock_Absorber_E,122.67,54,61.9,6624.18,3281.5800000000004
2025-02-12,Brake_Pad_A,49.87,98,20.39,4887.259999999999,2889.0399999999995
2025-02-12,Oil_Filter_B,14.63,330,4.93,4827.900000000001,3201.0000000000005
2025-02-12,Spark_Plug_C,28.13,162,7.6,4557.0599999999995,3325.86
2025-02-12,Air_Filter_D,22.55,215,6.88,4848.25,3369.05
2025-02-12,Shock_Absorber_E,115.45,51,59.66,5887.95,2845.2900000000004
2025-02-13,Brake_Pad_A,38.71,122,20.38,4722.62,2236.26
2025-02-13,Oil_Filter_B,16.01,315,4.8,5043.150000000001,3531.15
2025-02-13,Spark_Plug_C,23.29,237,7.71,5519.73,3692.4599999999996
2025-02-13,Air_Filter_D,18.93,286,7.31,5413.98,3323.32
2025-02-13,Shock_Absorber_E,115.14,70,61.53,8059.8,3752.7
2025-02-14,Brake_Pad_A,46.44,107,20.26,4969.08,2801.2599999999998
2025-02-14,Oil_Filter_B,15.24,332,4.86,5059.68,3446.16
2025-02-14,Spark_Plug_C,21.88,261,8.26,5710.679999999999,3554.8199999999997
2025-02-14,Air_Filter_D,19.66,275,6.68,5406.5,3569.5
